533	848	4	54.28
533	714	3	48.90
533	653	3	44.79
533	422	1	12.59
533	1122	1	17.14
533	1178	4	52.20
533	1376	4	96.40
534	1195	2	17.98
534	823	1	21.30
534	122	4	26.52
534	446	5	72.85
534	867	3	50.67
534	1037	3	21.75
534	280	3	26.88
534	1289	5	71.60
535	123	1	14.96
535	601	5	69.15
535	341	3	29.58
535	322	5	108.40
535	913	4	88.16
535	557	2	46.50
535	1093	5	107.25
535	1391	4	99.72
536	189	1	19.74
537	1208	4	93.72
537	304	1	25.51
537	1416	1	22.48
538	349	2	32.30
538	1092	4	80.92
538	979	3	21.99
538	1370	2	10.64
538	654	5	118.10
538	150	2	40.66
538	1384	2	22.76
538	787	3	60.48
538	1224	1	14.12
539	1404	1	15.79
539	725	4	83.76
539	1064	3	50.43
540	131	3	73.38
540	402	3	71.79
540	554	4	95.12
540	1090	1	25.30
540	79	5	61.15
540	414	5	96.55
540	406	3	41.34
540	168	3	28.80
540	740	1	19.45
540	607	2	41.40
541	1280	5	110.35
541	466	3	28.38
541	302	4	48.96
541	798	2	31.78
541	1209	2	11.70
541	1405	5	109.95
541	1087	5	48.10
542	520	5	109.65
542	41	1	17.41
542	1265	4	94.28
542	850	1	7.86
542	310	5	126.95
542	389	5	39.20
542	578	1	22.30
542	211	4	99.52
543	211	1	24.88
543	915	5	125.95
543	114	5	82.00
543	378	2	12.42
543	1372	2	49.92
543	631	1	14.67
543	956	2	22.20
544	1391	1	24.93
544	28	3	20.40
544	960	2	28.14
544	801	4	83.68
544	713	5	90.55
544	543	4	60.60
544	1207	3	65.40
544	714	3	48.90
544	194	2	50.52
544	591	4	33.56
545	1042	3	60.24
545	902	4	27.68
545	1053	2	39.22
545	633	5	46.25
545	1364	4	20.36
545	391	4	24.60
546	740	1	19.45
546	606	5	62.70
546	596	5	74.25
547	421	1	6.54
547	483	5	60.50
548	1217	3	46.47
548	1021	4	79.24
548	832	2	10.28
548	1418	4	22.00
548	1072	1	14.49
549	1324	4	50.84
549	898	5	80.95
549	28	1	6.68
549	535	2	43.58
549	79	1	12.23
549	593	5	119.60
549	697	4	99.16
549	421	3	19.62
550	951	1	18.24
550	1024	3	45.75
550	434	1	23.16
550	1322	1	24.21
551	1244	4	75.88
551	1284	5	120.95
551	1290	1	10.85
551	206	3	18.36
552	1159	3	17.19
552	686	1	17.80
552	767	3	36.30
552	220	2	17.98
552	46	2	24.62
552	312	1	10.25
552	1148	3	69.81
553	332	1	9.53
553	674	5	28.80
553	570	4	50.84
553	579	3	35.85
553	1427	1	24.17
553	839	5	25.50
554	1244	3	56.91
554	1380	2	42.72
555	462	2	44.92
555	231	5	117.20
555	89	2	37.70
555	1173	1	14.44
555	982	1	12.45
555	327	3	26.37
555	1012	1	5.38
555	1054	5	32.55
555	1354	1	21.72
556	164	4	65.12
556	166	1	11.24
557	190	3	18.42
557	806	5	85.10
558	734	1	17.54
558	1035	1	20.44
558	1107	3	70.17
558	350	2	49.48
558	868	4	74.24
558	635	3	51.60
558	453	2	35.62
559	682	3	24.21
559	132	5	121.15
559	588	1	22.20
559	840	1	24.35
559	970	3	26.49
559	691	2	24.30
559	1221	5	105.85
559	458	3	75.93
559	349	2	32.30
560	33	5	67.15
560	840	2	48.70
560	1401	5	61.85
560	467	1	13.50
560	1272	2	47.76
560	869	3	35.25
560	1161	1	19.27
560	683	2	48.82
560	173	1	21.19
561	206	2	12.24
561	1180	2	50.22
561	1277	5	123.30
562	325	2	28.78
562	206	2	12.24
562	2	2	38.98
562	1214	4	31.80
562	570	4	50.84
563	676	5	111.80
563	646	2	47.72
563	42	3	20.13
563	170	3	59.97
563	815	5	67.50
563	1087	4	38.48
564	572	2	16.86
564	258	3	50.40
564	854	5	92.45
564	609	4	60.96
565	840	4	97.40
565	124	2	24.12
565	800	2	17.32
565	894	4	88.64
565	526	2	22.84
565	1102	4	87.32
565	549	3	28.77
566	938	5	111.20
566	518	3	58.65
566	359	4	98.72
566	624	1	9.70
566	123	3	44.88
566	483	5	60.50
566	1083	4	75.88
566	531	5	71.95
566	928	2	28.60
566	377	4	36.52
567	1110	4	50.16
567	928	4	56.12
567	1363	5	72.00
567	237	2	39.24
567	66	4	28.92
567	578	2	44.60
567	1120	4	68.44
567	1283	1	16.48
567	116	1	6.25
568	1048	4	91.80
568	1367	1	5.94
568	155	5	110.10
568	781	4	24.68
568	207	4	58.80
568	386	3	61.23
568	1309	4	22.12
568	665	2	41.64
568	1200	4	67.12
568	434	4	92.64
569	1204	5	45.15
569	310	3	76.17
569	240	4	69.60
569	559	1	10.87
569	635	1	17.20
569	43	2	18.32
570	816	3	67.11
570	932	3	66.60
570	67	1	16.25
570	1405	4	87.96
570	866	4	60.80
570	1179	5	25.15
571	1116	3	32.70
571	1228	3	51.96
571	1304	4	101.24
571	554	4	95.12
571	1288	4	44.84
571	611	1	18.18
571	80	2	42.52
572	854	4	73.96
572	136	5	40.45
572	668	1	18.26
572	853	2	40.62
572	1093	1	21.45
572	691	3	36.45
572	1148	2	46.54
572	364	3	72.60
572	76	1	12.11
573	1289	2	28.64
573	1026	5	85.30
573	740	4	77.80
574	706	3	76.53
574	1081	3	58.53
575	69	1	23.20
575	956	1	11.10
575	1091	2	36.20
575	958	1	21.59
575	421	2	13.80
575	1210	5	82.35
575	815	1	13.41
575	1033	1	12.96
575	824	3	16.95
576	1422	1	16.26
576	1224	5	70.60
576	1091	5	90.50
576	823	4	84.12
576	360	5	113.25
577	1314	4	46.00
577	999	1	8.30
578	17	1	15.98
578	578	2	44.60
578	930	1	18.96
578	235	3	68.88
578	1063	2	43.80
578	520	3	65.79
578	1128	5	92.25
578	907	2	16.38
579	1070	2	28.78
579	1164	2	11.80
579	29	1	6.49
580	499	2	42.24
581	349	2	32.30
581	120	2	45.98
581	338	5	47.00
581	1338	2	22.52
581	20	3	63.66
581	740	2	38.90
581	127	4	64.76
581	842	3	69.12
582	153	3	68.64
582	140	3	32.85
582	853	3	60.93
582	886	2	31.34
583	394	3	65.22
583	605	3	42.21
583	117	5	110.15
583	1135	1	18.61
583	1426	2	39.24
583	1304	2	50.62
583	556	2	12.32
584	148	5	121.35
584	1321	5	128.55
584	206	3	18.36
584	1052	2	43.24
585	1376	1	24.10
585	271	5	69.45
585	563	4	44.44
585	30	2	34.74
585	817	1	15.11
586	1392	1	10.20
586	554	2	47.56
586	988	1	8.94
587	373	2	30.16
588	805	5	50.85
588	473	1	21.12
588	1425	4	33.84
588	321	2	10.14
588	82	3	27.33
588	483	1	12.10
588	676	3	67.80
588	1234	3	73.29
589	866	3	45.60
589	1173	5	72.20
590	599	1	19.49
590	1353	4	33.40
590	1206	1	17.91
590	1008	1	14.95
590	641	5	52.15
590	769	3	56.40
590	680	2	39.60
590	1264	2	24.88
590	383	5	44.00
591	1331	5	50.90
592	217	1	13.75
592	1097	3	56.10
593	137	3	75.27
593	960	1	14.70
594	800	5	43.30
594	2	5	97.45
594	880	5	46.20
594	138	4	28.80
594	1079	5	102.55
594	309	3	36.21
594	1093	1	21.45
594	1217	2	30.98
595	1198	5	119.15
596	548	5	97.25
596	1089	4	52.16
596	1372	1	24.96
596	987	5	30.90
596	619	2	21.78
596	1121	1	21.17
596	602	4	102.16
597	613	4	75.20
597	742	2	19.72
597	291	5	114.95
597	520	2	43.86
597	1050	1	23.70
597	54	3	60.33
597	935	4	55.68
597	722	1	19.61
597	1190	5	122.50
598	338	4	37.60
598	604	1	15.47
598	1117	4	26.40
598	853	3	60.93
598	1253	5	26.90
598	31	3	56.40
599	66	1	7.23
599	358	4	64.24
599	832	4	20.56
599	381	5	93.65
599	132	5	121.15
600	1009	4	75.20
600	1223	2	36.56
601	458	3	75.93
601	683	1	24.41
601	1077	2	42.98
601	714	2	32.60
601	1421	5	33.55
601	1313	5	55.60
601	150	5	101.65
602	1406	1	25.60
602	1321	1	25.71
603	1182	5	60.70
603	587	4	93.72
603	1428	3	37.47
603	1198	5	119.15
603	1429	2	31.80
604	213	2	11.54
604	889	5	107.60
604	125	5	48.45
604	1006	3	19.80
604	722	3	58.83
604	129	2	49.58
604	1410	4	33.44
604	222	1	12.97
605	823	2	42.60
606	1085	5	53.65
606	674	3	17.28
606	155	1	22.20
607	142	4	71.12
607	912	5	88.75
607	53	3	26.13
607	421	1	6.54
607	190	5	30.70
608	379	4	100.28
609	659	3	62.70
610	605	5	70.35
610	548	2	38.90
610	629	2	11.26
610	672	1	17.47
610	1358	5	33.10
610	77	2	34.88
610	483	3	36.30
610	175	2	48.68
611	1185	2	22.62
611	1432	2	23.26
611	241	3	68.64
612	462	3	67.38
612	99	3	27.42
612	2	5	97.45
612	915	3	75.57
612	1018	5	124.10
612	162	5	44.50
613	267	1	15.85
614	19	2	42.42
614	668	3	54.78
614	1198	1	23.83
614	1181	4	79.80
614	501	2	30.70
614	832	4	20.56
615	126	5	52.95
615	509	1	18.90
615	1145	3	50.37
615	716	2	47.40
615	116	5	31.25
615	1256	3	30.45
615	841	5	61.70
615	181	4	35.28
616	582	1	6.62
616	863	5	112.50
616	905	5	80.50
616	1421	5	33.55
616	895	4	96.28
616	98	3	69.75
616	910	1	18.90
616	219	1	21.85
616	956	1	11.10
617	586	1	15.22
617	329	4	78.20
617	1140	5	46.70
617	1400	2	21.20
617	315	4	75.40
617	1306	4	89.76
618	570	3	38.13
619	298	4	35.84
619	974	1	6.72
619	224	4	56.80
619	674	5	28.80
619	1277	5	123.30
619	912	5	88.75
619	1384	3	34.14
620	444	3	18.42
620	141	1	25.56
620	962	3	64.29
620	908	2	43.72
620	672	2	34.94
621	1131	4	97.52
621	80	3	63.78
621	33	1	13.43
621	509	3	54.27
621	540	5	57.15
621	1339	4	36.36
622	763	5	30.35
622	870	2	42.72
623	1315	4	65.36
623	1233	2	39.88
623	1130	5	62.20
623	499	2	42.24
623	1357	3	39.84
624	1155	4	61.24
624	666	5	44.80
624	799	2	36.22
624	769	1	18.68
624	1084	3	32.58
624	697	4	99.16
624	212	1	15.46
624	319	3	71.58
624	1219	2	34.34
625	1268	3	27.24
625	1283	1	16.48
625	1305	3	71.58
625	1227	4	92.64
625	1370	5	26.60
625	148	1	24.27
625	321	5	25.35
626	1295	4	25.40
626	1045	2	34.80
626	1207	4	87.20
627	136	2	16.18
627	251	5	82.50
627	1329	1	18.74
627	1288	2	22.42
627	1052	3	64.86
627	1222	1	15.67
627	8	5	95.15
627	1043	3	21.48
627	114	3	49.20
627	496	1	14.46
628	1412	2	36.86
628	926	4	64.52
628	1415	5	84.55
628	415	2	25.58
628	1034	3	43.56
628	339	3	49.35
628	693	1	19.40
628	691	4	48.60
629	951	3	54.72
629	898	5	80.95
629	1428	1	12.49
629	970	5	44.15
630	417	2	37.44
630	726	3	65.19
630	1028	4	20.20
630	99	3	27.42
630	1147	4	72.72
630	31	2	37.36
630	960	4	56.28
630	1167	4	46.52
630	1416	4	89.92
630	547	4	58.80
631	891	5	97.45
631	1019	2	20.86
631	537	3	59.64
631	1178	5	65.25
631	1021	2	39.62
631	960	1	14.70
631	714	3	48.90
632	1317	1	20.82
632	8	1	19.30
632	649	3	75.48
632	1231	1	24.80
633	225	3	18.48
633	1292	2	17.24
634	1307	3	51.90
634	732	4	59.84
634	932	3	66.60
635	891	1	19.49
635	956	4	44.40
635	570	1	12.71
635	541	1	15.62
635	170	2	39.98
635	443	3	25.62
635	882	1	19.50
635	1220	2	48.60
635	326	1	12.88
635	176	3	33.39
636	283	5	119.20
636	698	3	50.79
636	1297	5	79.95
636	610	5	62.00
636	231	1	23.44
636	1184	2	50.92
636	435	5	61.40
636	176	3	33.39
636	432	5	107.60
636	986	5	70.40
637	213	5	28.85
637	556	1	6.16
638	416	3	46.83
638	14	3	46.71
638	129	1	24.79
638	304	3	76.53
638	1406	5	125.30
638	675	4	67.24
638	1128	3	55.35
638	1382	2	23.12
638	366	2	49.30
638	547	5	72.60
639	1384	3	34.14
639	643	4	44.84
639	824	3	16.95
639	1155	3	45.93
639	395	1	21.20
639	817	4	60.44
640	615	4	71.72
640	1098	5	123.45
640	556	4	24.64
640	12	3	67.50
640	1107	4	93.56
640	383	5	44.00
640	1254	5	114.75
640	1079	5	102.55
640	1367	1	5.94
641	499	3	63.36
641	458	3	75.93
641	14	5	77.85
641	382	4	47.68
641	726	5	108.65
641	637	5	57.20
641	392	4	36.48
641	300	3	18.12
641	325	5	71.95
642	395	3	63.60
642	1185	1	11.31
642	129	5	123.95
642	1002	1	14.63
642	672	3	52.41
642	967	2	31.24
642	1386	4	62.76
642	436	2	27.64
643	1336	5	46.40
643	122	3	19.89
643	152	4	29.24
643	1072	4	57.96
643	716	5	117.60
643	1253	2	10.76
643	1233	4	79.76
643	567	4	39.52
643	951	3	54.72
644	250	4	44.44
644	977	5	60.30
644	1309	5	27.65
644	87	4	84.84
644	197	3	50.19
644	548	2	38.90
644	307	1	22.59
644	303	5	94.50
645	5	2	18.12
645	891	2	38.98
645	1022	1	16.13
645	799	2	36.22
645	441	2	10.36
646	1395	1	16.43
646	218	2	38.60
646	1019	1	10.43
646	173	2	42.38
646	731	4	72.40
646	1200	3	50.34
646	535	2	43.58
646	1069	1	17.77
646	1164	2	11.80
647	979	5	36.65
647	1173	5	72.20
647	878	1	21.84
647	458	3	75.93
647	1233	2	39.88
647	367	1	10.89
648	1036	5	56.50
648	1052	5	108.10
648	436	2	27.64
648	1094	2	48.74
648	507	5	46.65
648	1307	2	34.60
649	802	2	35.86
649	30	5	86.85
649	1403	3	64.17
649	440	5	78.20
649	71	4	56.68
649	507	2	18.66
649	189	2	39.48
649	35	3	18.27
650	1418	5	27.50
650	883	3	31.74
650	60	5	80.60
650	1289	2	28.64
650	729	5	100.20
651	1330	4	74.56
651	154	3	44.13
651	621	3	69.90
651	659	1	20.90
651	595	5	48.50
651	1121	2	42.34
651	585	3	38.46
651	1260	2	32.56
651	827	2	37.82
652	1020	1	25.50
652	924	1	8.49
652	351	2	48.86
652	930	4	75.84
652	775	4	30.00
652	815	2	26.82
652	1342	2	24.82
653	831	2	43.82
653	213	4	23.80
653	550	3	19.56
653	1406	2	50.12
653	576	1	7.25
653	1407	4	88.40
653	646	5	119.30
654	635	4	68.80
654	581	4	72.68
654	1295	3	19.50
654	430	1	5.32
654	958	4	86.36
654	761	4	21.44
654	973	2	20.30
654	746	2	46.68
654	171	4	65.40
655	124	3	36.18
655	29	5	32.45
655	995	3	25.50
655	540	5	57.15
655	840	4	97.40
655	687	2	46.78
655	1298	1	17.74
655	1188	1	24.83
655	252	5	74.60
655	760	3	68.70
656	864	3	48.87
657	1011	2	17.16
657	590	4	61.20
657	1061	3	48.42
657	1084	4	43.44
657	299	3	24.72
658	971	3	52.74
658	585	3	38.46
658	401	4	30.48
658	1167	1	11.63
658	390	1	6.92
658	809	4	42.16
659	1025	5	119.60
660	1120	5	85.55
660	106	5	44.20
660	122	2	13.26
660	1427	2	48.34
660	653	3	44.79
660	1344	1	24.78
660	191	2	51.52
660	337	5	122.90
660	892	4	92.76
661	440	4	62.56
661	536	2	31.76
662	1218	1	6.29
662	1386	4	62.76
662	1084	2	21.72
662	989	3	29.61
662	751	4	56.92
662	105	3	71.76
662	303	5	94.50
663	1145	1	16.79
663	1099	3	58.20
663	444	4	24.56
663	1307	5	85.15
663	1081	1	19.51
663	302	2	24.48
663	1028	5	25.25
664	536	3	47.64
664	1375	4	44.60
664	1026	3	51.18
664	583	3	52.20
664	1327	3	17.49
664	196	3	35.82
664	762	1	10.53
664	281	2	32.76
664	1079	3	61.53
665	625	2	39.16
665	757	5	104.90
665	927	5	92.00
665	982	4	49.80
665	369	1	5.10
666	360	4	90.60
666	210	2	33.80
666	56	4	84.76
666	154	3	44.13
666	918	4	86.76
666	566	1	7.90
666	628	2	30.16
666	325	1	14.39
666	39	4	79.16
667	1227	5	115.80
667	747	1	5.76
667	76	5	60.55
667	1010	5	103.45
667	207	4	58.80
667	1031	1	14.64
667	1016	2	24.12
667	1032	5	35.10
667	886	1	15.67
668	1077	4	85.96
668	885	3	55.74
669	197	1	16.73
669	956	1	11.10
669	1218	5	31.45
670	929	5	57.15
670	414	2	38.62
670	49	2	17.70
671	1205	4	86.68
671	1059	5	83.00
671	1048	4	91.80
671	881	2	27.58
671	1249	1	21.25
671	1092	4	80.92
671	157	2	41.90
671	643	4	44.84
671	130	3	50.52
672	304	3	76.53
672	281	5	81.90
672	613	5	94.00
673	418	5	94.55
673	1435	1	15.38
673	526	5	57.10
673	717	5	107.95
673	1262	3	40.77
673	323	2	39.62
673	154	2	29.42
674	66	4	28.92
675	157	1	20.95
675	1146	1	12.18
675	634	2	44.70
675	1205	5	108.35
676	989	1	9.87
676	63	1	15.31
676	1173	1	14.44
676	836	5	95.50
676	238	3	68.94
676	879	4	31.80
676	1292	4	34.48
677	86	3	61.50
678	560	1	13.94
678	759	5	74.35
678	148	4	97.80
679	89	3	56.55
680	110	3	31.86
680	1220	3	72.90
680	114	4	65.60
680	1304	2	50.62
680	961	5	92.90
681	823	2	42.60
681	141	1	25.56
681	153	2	45.76
681	214	4	96.60
682	1260	2	32.56
682	1250	2	41.76
682	1421	5	33.55
682	18	5	70.25
683	421	4	26.16
683	1343	1	13.23
683	602	4	102.16
683	389	3	23.52
684	303	2	37.80
684	1128	2	36.90
684	930	5	94.80
684	300	2	12.80
684	164	3	48.84
684	659	1	20.90
684	327	3	26.37
684	717	2	43.18
684	131	5	122.30
685	692	5	113.10
685	947	3	31.71
685	940	4	66.24
685	532	2	48.80
685	1328	2	26.22
685	928	3	42.90
685	2	3	58.47
685	87	1	21.21
685	649	4	100.64
686	855	5	88.55
686	436	4	55.28
686	844	4	78.80
686	300	1	6.40
686	352	5	105.45
686	458	4	101.24
686	1315	2	32.68
686	53	5	43.55
687	1050	2	46.14
687	575	4	90.52
687	1090	2	50.60
687	1283	5	82.40
687	535	5	108.95
687	526	4	45.68
687	948	1	23.13
687	1218	3	18.87
688	1203	3	27.66
688	346	2	43.90
688	835	2	22.18
688	1381	3	57.60
688	1228	2	34.64
688	476	3	52.80
688	587	1	23.43
689	983	3	53.46
689	223	5	84.55
689	875	2	49.54
689	1393	2	34.40
690	499	2	42.24
691	34	3	15.45
691	1063	4	87.60
692	1322	2	48.42
692	1126	4	84.80
692	761	5	26.80
692	989	3	29.61
692	200	1	13.86
692	351	4	97.72
693	1381	3	57.60
693	166	3	33.72
694	698	5	84.65
694	172	2	16.40
694	1152	2	41.98
694	848	3	40.71
694	1088	3	64.11
694	586	2	30.44
694	873	4	60.24
694	249	2	51.30
694	514	3	43.65
695	1146	1	12.18
695	1395	4	65.72
695	36	5	54.80
695	555	2	46.46
695	352	4	84.36
695	524	2	26.14
695	1148	5	116.35
695	227	4	101.28
695	1129	4	50.96
696	1366	1	11.43
697	998	2	35.46
697	66	2	14.46
697	107	2	47.76
697	238	4	91.92
698	739	4	34.32
698	647	5	114.00
698	158	5	121.50
699	884	4	40.12
699	1370	1	5.32
700	910	2	37.80
700	1009	1	18.80
700	1189	1	6.55
700	416	1	15.61
700	1067	2	26.76
700	773	4	30.52
701	929	1	11.43
701	1079	3	61.53
701	1127	2	20.54
701	676	2	44.72
701	1394	3	64.44
701	137	1	25.90
701	919	2	23.66
701	551	5	30.85
701	613	4	75.20
701	1166	4	61.40
702	1315	1	16.34
703	757	3	62.94
703	1098	3	74.70
703	1432	5	58.15
703	389	4	31.36
703	1146	2	24.36
703	1391	2	49.86
703	401	2	15.24
704	270	2	44.24
705	656	4	87.80
705	196	1	11.94
705	737	3	61.26
706	607	2	41.40
707	743	3	39.21
707	1364	4	20.36
707	365	2	28.74
707	1270	4	65.24
707	190	3	18.42
707	173	3	63.57
707	309	5	60.35
707	1206	2	35.82
707	631	1	14.67
707	341	2	19.72
708	264	4	41.96
708	1091	5	90.50
708	422	3	37.77
708	825	4	70.16
708	560	4	55.76
708	1195	4	35.96
708	151	3	30.45
709	1056	2	36.70
709	1308	3	70.98
710	1001	2	16.58
710	259	5	87.50
710	731	1	18.10
711	1132	3	24.60
711	1287	2	12.76
711	468	4	56.40
712	336	4	73.12
712	1351	1	19.70
712	1305	2	47.72
712	717	1	21.59
713	1107	2	46.78
713	321	3	15.21
713	176	4	44.52
713	145	5	32.55
713	637	4	45.76
713	1368	2	32.30
713	1364	1	5.90
713	126	5	52.95
713	976	3	70.83
714	42	2	13.42
714	82	4	36.44
714	473	2	42.24
714	413	1	23.81
714	914	3	47.61
714	860	4	81.40
714	1098	5	123.45
714	309	4	48.28
714	141	4	102.24
714	802	2	35.86
715	1332	5	129.65
715	141	4	102.24
715	607	5	103.50
715	1019	4	41.72
716	1116	2	21.38
716	472	3	27.21
716	1391	3	74.79
716	380	4	79.12
716	74	1	23.85
716	955	2	25.88
716	320	2	43.80
717	969	2	12.94
717	1385	3	64.83
717	805	1	10.17
717	110	2	21.24
717	672	3	52.41
717	299	1	8.24
717	373	1	15.80
717	1298	4	70.96
717	298	1	8.96
718	240	4	69.60
718	387	1	19.61
719	1363	5	72.00
719	1030	1	9.80
719	590	4	61.20
720	210	2	33.80
720	68	4	33.72
720	280	4	35.84
720	1282	4	53.60
720	1200	4	67.12
720	282	4	93.16
721	839	1	5.10
721	472	3	27.21
721	558	4	79.80
721	879	5	38.85
721	738	4	39.36
722	1057	3	54.99
723	952	4	93.28
724	1159	5	28.65
724	668	2	36.52
725	1339	5	45.45
725	681	3	46.95
725	510	2	51.16
725	43	3	27.48
725	553	1	15.16
726	531	4	57.56
726	197	2	33.46
726	1338	4	45.40
726	396	2	43.52
727	359	1	24.68
727	550	5	32.60
727	1048	1	22.95
727	445	3	38.88
727	1269	3	59.55
727	1174	2	13.14
727	1096	5	128.10
727	17	3	47.94
728	340	4	52.64
728	725	5	104.70
728	235	5	114.80
728	349	2	32.30
728	136	3	24.27
728	929	5	57.15
729	359	5	123.40
729	725	1	20.94
729	383	4	35.20
729	315	4	75.40
729	165	3	15.84
729	1227	2	46.32
729	271	1	13.89
730	1113	5	114.45
730	879	4	31.80
730	601	2	27.66
730	1416	2	44.96
730	963	3	27.99
730	560	2	27.88
730	1145	1	16.79
730	1406	5	125.30
730	389	4	31.36
731	987	5	30.90
731	1422	4	65.40
731	923	1	10.43
732	1087	4	38.48
732	136	5	40.45
733	339	5	82.25
733	1332	5	129.65
733	358	5	80.30
733	1068	3	55.44
733	219	4	87.40
733	917	5	101.55
733	1351	5	95.35
733	562	2	16.32
734	62	2	40.62
734	1021	5	99.50
734	569	1	5.69
734	349	2	32.30
734	83	1	14.31
734	1035	5	102.20
734	262	3	40.38
734	467	5	67.50
734	119	3	21.96
734	1296	5	55.75
735	1157	3	67.71
735	1073	5	83.50
735	1119	2	20.12
735	1155	4	61.24
735	129	4	99.16
735	406	4	55.12
735	984	5	31.20
735	1131	4	97.52
736	1076	2	42.68
736	1315	5	81.70
736	827	2	37.82
736	919	1	11.83
736	1233	1	19.94
736	96	4	62.24
736	531	1	14.39
736	1406	3	75.18
737	431	3	74.25
738	601	5	69.15
738	854	5	92.45
738	1270	4	65.24
738	1394	2	42.96
738	1018	1	24.82
738	803	4	35.40
738	525	1	20.84
738	1190	1	24.50
738	613	5	94.00
739	353	1	25.40
740	761	1	5.36
740	379	3	75.21
740	91	5	115.30
741	963	4	37.32
741	1005	5	116.55
741	415	4	51.16
741	481	3	15.81
741	262	2	26.92
741	404	1	5.52
741	1092	1	20.23
741	1110	4	50.16
742	2	1	19.49
742	1033	1	12.96
743	844	4	78.80
743	1268	3	27.24
743	1392	5	51.00
743	666	4	35.84
743	682	4	32.28
744	567	5	49.40
744	949	3	35.76
744	126	4	42.36
744	976	2	47.22
744	520	1	21.93
745	732	3	44.88
745	1069	2	35.54
745	206	4	24.48
745	894	3	66.48
745	1160	5	52.20
745	881	1	13.79
746	812	1	21.40
746	383	5	44.00
746	847	4	60.32
747	197	4	66.92
747	626	5	112.90
747	457	5	95.65
747	394	5	108.70
747	201	3	63.93
747	1275	3	28.56
748	908	1	21.86
748	987	2	12.36
749	988	1	8.94
749	248	3	26.40
750	82	4	36.44
750	328	2	38.42
750	303	5	94.50
751	248	2	17.60
751	515	3	63.78
751	893	2	23.50
751	727	5	29.30
752	854	4	73.96
752	1252	4	92.52
752	136	3	24.27
752	370	1	11.64
753	623	5	116.30
753	582	3	19.86
753	1204	3	27.90
753	1125	4	65.80
753	577	5	43.80
753	1320	4	99.60
754	1282	2	26.80
754	1423	3	69.48
754	113	1	22.37
754	1380	5	106.80
754	147	5	102.25
754	1267	3	45.36
754	642	2	44.92
754	31	1	18.68
754	1396	3	19.68
754	1383	5	67.50
755	13	1	20.28
755	886	3	47.10
755	298	2	17.92
755	145	2	13.20
755	963	1	9.33
755	441	1	5.18
755	1018	4	99.28
755	1427	4	96.68
755	1092	4	80.92
756	86	2	41.00
757	272	5	128.00
757	978	2	30.92
758	1034	5	72.60
758	330	1	17.65
758	366	4	98.60
758	733	3	68.91
759	1043	2	14.32
759	1251	2	18.76
759	1351	2	38.14
759	774	2	40.80
759	800	3	25.98
759	306	2	46.48
759	36	1	10.96
759	867	5	84.45
759	1380	3	64.80
760	592	1	17.60
760	1216	3	41.85
760	893	5	58.75
760	440	5	78.20
760	661	5	39.25
760	749	2	13.18
760	1176	3	38.28
760	981	2	40.98
761	646	1	23.86
762	445	2	25.92
763	1064	2	33.62
763	908	2	43.72
763	995	1	8.50
763	766	1	16.30
763	1380	5	106.80
764	30	1	17.37
764	181	4	35.28
764	1265	1	23.57
764	601	2	27.66
764	147	4	81.80
764	1127	4	41.80
765	1338	1	11.26
765	237	1	19.62
765	147	2	40.90
765	33	4	53.72
765	1057	2	36.66
765	109	2	22.12
765	269	3	70.26
765	123	1	14.96
766	1077	4	85.96
766	389	4	31.36
766	1152	1	20.99
766	210	1	16.54
766	314	5	67.80
766	473	2	42.24
767	379	5	125.35
767	557	1	23.25
767	169	1	18.11
767	876	4	46.68
767	1072	5	72.45
767	262	3	40.38
767	500	3	74.43
767	1028	5	25.25
768	1405	2	43.98
768	346	2	43.90
768	1211	1	6.11
768	473	5	105.60
768	106	1	8.84
768	219	4	87.40
768	1235	2	48.92
769	414	4	77.24
769	903	3	46.35
770	562	2	16.32
770	931	2	19.76
770	1374	3	34.53
770	1004	4	79.36
770	717	2	43.18
770	1380	5	106.80
770	637	3	34.32
771	829	5	71.60
771	1335	4	32.20
771	217	3	41.25
771	145	4	26.40
772	1277	2	49.32
772	1343	1	13.23
772	1374	5	57.55
772	764	2	36.78
772	1262	1	13.59
772	452	4	78.32
772	1012	3	16.14
772	523	3	63.51
773	742	3	29.58
773	1237	5	124.55
773	888	5	65.30
774	654	5	118.10
774	585	4	51.28
774	853	3	60.93
774	500	1	24.81
774	219	3	65.55
774	893	2	23.50
774	774	2	40.80
774	1012	5	26.90
774	629	3	16.89
775	477	5	118.20
776	817	3	45.33
776	788	5	94.15
776	766	1	16.30
776	1205	4	86.68
776	406	1	13.78
776	569	4	22.76
776	958	1	21.59
776	1224	5	70.60
776	451	5	120.20
777	978	1	15.46
777	1011	4	34.32
777	566	4	28.36
777	1065	5	108.40
777	648	1	15.37
777	825	2	35.80
777	540	3	34.29
777	411	5	69.30
777	1317	1	20.82
778	961	2	37.16
778	829	3	42.96
778	1129	2	25.48
779	496	1	14.46
779	812	2	42.80
779	627	4	49.32
779	931	4	39.52
779	432	1	21.52
779	293	2	41.00
779	875	5	123.85
779	595	4	38.80
780	1081	4	78.40
780	735	5	81.40
780	849	3	33.18
780	1221	2	42.34
780	1077	3	64.47
780	895	5	120.35
780	269	5	117.10
780	1	1	7.11
780	582	3	19.86
780	887	1	20.55
781	1329	3	56.22
781	563	1	11.11
781	207	4	58.80
782	400	1	14.72
782	139	5	120.10
782	77	1	17.44
782	468	2	28.20
782	1252	3	69.39
